15:33:28,188.65511549426245,156.36426807401455,342.29354948409025 0.07294607
15:33:28,200.1706534118504,146.67122529653463,342.74113726932814 0.06587268
15:33:29,202.02727866917132,146.8175604747388,342.70454621934516 0.066443846
15:33:29,202.92215756922744,144.72262431194028,342.67036508185583 0.06697853
15:33:29,203.4107247091343,143.59381706328762,342.4401874538481 0.07060867
15:33:30,203.4027534249386,143.72613577629872,342.493180377726 0.06976822
15:33:30,202.05106271907673,145.5469185621301,342.27427700923243 0.07325494
15:33:30,201.63499067775382,147.11189268995344,342.3634019615654 0.07182984
15:33:30,201.7774864065257,146.63127391410785,342.4651400880916 0.070212595
15:33:31,201.9451276954176,146.5674398615991,342.46572385187403 0.07020309
15:33:31,201.84911620264845,146.88865803962798,342.53548668330336 0.0690994
15:33:31,201.63499067775382,146.82148834060726,342.47457672372855 0.07006298
15:33:32,202.27957844050118,146.1291892896112,272.5366715101842 0.31975457
15:33:32,201.8499961013862,146.30993247402023,271.49755703000676 0.32681566
15:33:32,201.6193646228367,146.71743470320337,274.6854347426775 0.29599345
15:33:33,201.38109586021693,147.03720232036574,273.1335520580925 0.31821448
15:33:33,200.99631409910134,147.71921728092397,241.5524866497493 0.32945836
15:33:33,201.29115521972622,146.4072638291716,212.4814730411948 0.09590256
15:33:34,201.51415500818004,147.64102021651115,265.0879810294669 0.3394758
15:33:34,201.07938369483423,147.0861190883073,273.3477575813985 0.31522983
15:33:34,200.93950260320207,147.16147172608697,342.4484916927667 0.07047671
15:33:34,200.89082476240847,147.227946518982,342.4501216956136 0.07045077
15:33:35,201.3592810621451,146.30993247402023,271.50439897361576 0.32258525
15:33:35,201.34802707007557,146.46576829876113,232.39137148825353 0.3188878
15:33:35,201.01796949155707,147.3311394659881,342.1064549193078 0.07595523
15:33:36,201.46399769775985,146.44878898378082,243.61251898501985 0.33026522
15:33:36,256.36809547606623,139.57392125990086,202.55767260230692 0.04653747
15:33:36,196.36491816988092,354.22741523993545,202.1542638772717 0.044982996
15:33:37,200.12748869300796,157.7860267744959,213.3583467988954 0.089374505
15:33:37,199.80909679314522,158.92381481270746,342.0624776580103 0.07666699
15:33:37,194.43972820298524,343.62918581613616,199.80016536330203 0.04739141
15:33:37,193.99164375235245,262.4152854285908,203.67271926187473 0.045291442
15:33:38,197.38528824511548,258.60647834624706,206.34311252131107 0.04443733
15:33:38,197.95467877796614,256.1764435384982,205.87211142604866 0.045231305
15:33:38,197.11468718082662,253.22877618136957,204.5215270269688 0.0451019
15:33:39,196.1018395857016,252.72173532846284,204.4904464313045 0.04545875
15:33:39,200.5902244437135,256.5133849271023,208.81044761121618 0.052634943
15:33:39,199.58354305534823,256.9126280974638,210.65215729938546 0.04471949
15:33:40,201.95149631925747,258.50603460582056,209.29161321354965 0.044679005
15:33:40,227.3682531281857,149.33543541952014,212.19986009545372 0.050314214
15:33:40,193.4390531831032,257.6368881503634,209.01399947733893 0.044408724
15:33:41,190.4537813477341,243.83253915788706,207.8127886063582 0.04464603
15:33:41,192.2930437395023,245.24870907004788,204.98468813367404 0.045776088
15:33:41,196.66954191445993,247.94652431905848,204.9779364676951 0.044983447
15:33:41,191.83994306817812,253.33679336105968,204.51026959056364 0.04533589
15:33:42,198.26692649075557,261.41637851988605,206.21624787361966 0.045839332
15:33:42,182.26371865174525,260.57783462554005,203.64340842086017 0.047194194
15:33:42,228.08046081163474,164.7849973621623,202.95204704002015 0.047445767
15:33:43,229.20373600415587,164.70440388967896,201.380050416396 0.04774276
15:33:43,224.0460937752498,169.3070424174036,203.0059782432559 0.046748023
15:33:43,223.25105395544577,173.03174325862145,204.00338410035704 0.045794066
15:33:44,221.95034992871288,173.66543818229377,203.4864985003594 0.045945268
15:33:44,220.88811452546852,175.0366370440625,203.3138796029258 0.046135742
15:33:44,220.86813667701153,178.4951180412061,205.08847375442534 0.04570992
15:33:44,184.7364117072653,245.24763329043046,206.64249163325422 0.044240117
15:33:45,188.3019627371357,243.6594769128575,206.7667232554758 0.043966975
15:33:45,207.9844791515983,253.38587409434513,207.54038745732143 0.0429914
15:33:45,202.61986494804043,257.12060686552013,209.12931208686385 0.044661753
15:33:46,199.72142776697632,258.50812654856753,208.99097944356572 0.04454842
15:33:46,209.17839745238723,266.79740636146335,206.7075965849323 0.04596956
15:33:46,208.92524601152968,263.79223277833796,199.03988344006447 0.04805551
15:33:47,208.80016727707,261.435240457918,198.27110087353293 0.048338085
15:33:47,209.1078754534035,262.6267102495712,200.30497143250474 0.046246994
15:33:47,209.2590781682772,262.01277959283135,200.81212557032543 0.04521731
15:33:48,209.11033024086342,261.04400858228826,202.2384181796934 0.04456551
15:33:48,209.34748732188106,260.6157728542617,200.97954607288645 0.04513871
15:33:48,209.34557538885267,259.33190188650775,201.94467457677297 0.04448865
15:33:49,197.1847077859828,255.23579301240378,204.58564907065565 0.044619422
15:33:49,188.78624605307266,254.16025077623704,204.89682947309956 0.046342667
15:33:49,207.30850699338635,258.7742022371856,206.67133440294202 0.045366317
15:33:49,197.16255399697974,259.890164763807,275.26103495568526 0.25363043
