1616423559.7322166,"[1.0, 1.0, 1.0]","[0.7651367, 0.68066406, 0.31982422]"
1616423559.833089,"[1.0, 1.0, 1.0, 1.0]","[0.61816406, 0.48632812, 0.3581543, 0.33862305]"
1616423559.9282782,"[1.0, 1.0, 1.0, 1.0, 88.0]","[0.5756836, 0.5527344, 0.546875, 0.49804688, 0.38671875]"
1616423560.0252326,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.70654297, 0.5239258, 0.52001953, 0.47680664, 0.32983398]"
1616423560.1250498,"[1.0, 1.0, 1.0, 1.0]","[0.7138672, 0.6855469, 0.5097656, 0.50878906]"
1616423560.2283893,"[1.0, 1.0, 1.0]","[0.78027344, 0.75, 0.6142578]"
1616423560.32817,"[1.0, 1.0, 88.0, 88.0, 88.0]","[0.7128906, 0.5439453, 0.5175781, 0.40698242, 0.3071289]"
1616423560.4198976,"[1.0, 1.0, 1.0, 88.0, 88.0]","[0.69433594, 0.49609375, 0.3413086, 0.4580078, 0.32250977]"
1616423560.529327,"[1.0, 1.0, 88.0, 88.0, 88.0]","[0.6977539, 0.43017578, 0.62353516, 0.47753906, 0.41967773]"
1616423560.6294396,"[1.0, 1.0, 18.0, 88.0, 88.0]","[0.65185547, 0.49047852, 0.43164062, 0.76660156, 0.3935547]"
1616423560.7288537,"[1.0, 18.0, 88.0, 88.0]","[0.6513672, 0.43676758, 0.69433594, 0.56591797]"
1616423560.828393,"[1.0, 1.0, 1.0, 88.0, 88.0]","[0.67626953, 0.3959961, 0.34350586, 0.85058594, 0.34692383]"
1616423560.928445,"[1.0, 1.0, 1.0, 18.0, 88.0, 88.0]","[0.5498047, 0.4621582, 0.3486328, 0.45874023, 0.65283203, 0.63427734]"
1616423561.0299227,"[1.0, 1.0, 88.0, 88.0]","[0.68896484, 0.35302734, 0.8798828, 0.8125]"
1616423561.1317942,"[1.0, 1.0, 1.0, 88.0, 88.0]","[0.66748047, 0.4951172, 0.41015625, 0.90771484, 0.53125]"
1616423561.2321615,"[1.0, 1.0, 1.0, 1.0, 88.0]","[0.78222656, 0.50878906, 0.37158203, 0.3083496, 0.8041992]"
1616423561.3398528,"[1.0, 1.0, 1.0, 1.0, 88.0, 88.0, 88.0]","[0.53271484, 0.51464844, 0.49902344, 0.4597168, 0.5761719, 0.4951172, 0.4116211]"
1616423561.4339423,"[1.0, 1.0, 1.0, 88.0, 88.0]","[0.4230957, 0.3486328, 0.30517578, 0.6616211, 0.4230957]"
1616423561.5379872,"[1.0, 1.0, 1.0]","[0.52685547, 0.46801758, 0.39379883]"
1616423561.6355677,"[1.0, 1.0, 62.0, 88.0]","[0.57958984, 0.48217773, 0.31225586, 0.7451172]"
1616423561.740094,"[1.0, 1.0, 1.0, 62.0, 88.0]","[0.59375, 0.52246094, 0.44067383, 0.3305664, 0.87841797]"
1616423561.8438199,"[1.0, 88.0]","[0.4267578, 0.9482422]"
1616423561.935324,"[1.0, 1.0, 88.0]","[0.5258789, 0.43359375, 0.9838867]"
1616423562.035783,"[1.0, 88.0]","[0.5019531, 0.9448242]"
1616423562.1369405,"[1.0, 88.0]","[0.54345703, 0.9741211]"
1616423562.2289124,"[1.0, 88.0]","[0.46044922, 0.98095703]"
1616423562.3198092,"[1.0, 88.0]","[0.60009766, 0.9667969]"
1616423562.4205377,"[1.0, 88.0]","[0.68359375, 0.9770508]"
1616423562.524161,"[1.0, 88.0, 88.0]","[0.7392578, 0.9819336, 0.39013672]"
1616423562.6213024,"[1.0, 1.0, 1.0, 1.0, 88.0]","[0.70996094, 0.63623047, 0.47851562, 0.31640625, 0.9790039]"
1616423562.7179413,"[1.0, 88.0, 88.0, 88.0]","[0.7211914, 0.9741211, 0.5419922, 0.36523438]"
1616423562.8146055,"[1.0, 1.0, 1.0, 88.0]","[0.5078125, 0.47460938, 0.36108398, 0.9741211]"
1616423562.9033918,"[1.0, 1.0, 88.0]","[0.59033203, 0.3544922, 0.98095703]"
1616423562.9932384,"[1.0, 88.0]","[0.59472656, 0.97509766]"
1616423563.08324,"[1.0, 88.0, 88.0]","[0.43847656, 0.9550781, 0.3190918]"
1616423563.1742797,"[1.0, 1.0, 88.0]","[0.59033203, 0.45629883, 0.96435547]"
1616423563.2673466,"[1.0, 1.0, 88.0]","[0.57470703, 0.4345703, 0.96240234]"
1616423563.360818,"[1.0, 1.0, 88.0]","[0.53271484, 0.5205078, 0.9277344]"
1616423563.4663908,"[1.0, 88.0]","[0.56884766, 0.8833008]"
1616423563.5592415,"[1.0, 1.0, 1.0, 88.0, 88.0]","[0.7285156, 0.39624023, 0.3071289, 0.7841797, 0.50683594]"
1616423563.6737013,"[1.0, 1.0]","[0.66064453, 0.43530273]"
1616423563.7668176,"[1.0, 1.0]","[0.6464844, 0.37890625]"
1616423563.8583248,"[1.0, 1.0, 1.0]","[0.6328125, 0.3696289, 0.34399414]"
1616423563.9534214,"[1.0, 1.0]","[0.6166992, 0.35595703]"
1616423564.0504801,[1.0],[0.6479492]
1616423564.1486943,[1.0],[0.67578125]
1616423564.2453375,[1.0],[0.65722656]
1616423564.3403955,"[1.0, 33.0]","[0.6591797, 0.40625]"
1616423564.436311,"[1.0, 33.0]","[0.6582031, 0.30249023]"
1616423564.5274162,"[1.0, 27.0, 62.0]","[0.66748047, 0.3581543, 0.48217773]"
1616423564.6366675,"[1.0, 27.0, 62.0]","[0.6699219, 0.46679688, 0.43579102]"
1616423564.7287757,"[1.0, 27.0, 62.0]","[0.66748047, 0.5449219, 0.34448242]"
1616423564.8170037,"[1.0, 27.0, 62.0]","[0.67285156, 0.32128906, 0.42797852]"
1616423564.9090025,[1.0],[0.66308594]
1616423565.012924,[1.0],[0.6821289]
1616423565.1079886,"[1.0, 62.0]","[0.7192383, 0.4345703]"
1616423565.208795,"[1.0, 62.0]","[0.71191406, 0.31079102]"
1616423565.2995934,"[1.0, 27.0, 62.0]","[0.68847656, 0.32128906, 0.38305664]"
1616423565.4004698,"[1.0, 62.0]","[0.6870117, 0.56933594]"
1616423565.500009,"[1.0, 62.0]","[0.70410156, 0.45239258]"
1616423565.6128056,"[1.0, 62.0]","[0.69873047, 0.6591797]"
1616423565.7080722,"[1.0, 62.0]","[0.68359375, 0.64990234]"
1616423565.8077748,"[1.0, 62.0]","[0.6591797, 0.5385742]"
1616423565.9099913,"[1.0, 62.0]","[0.66845703, 0.56152344]"
1616423566.0120466,"[1.0, 62.0]","[0.66845703, 0.56640625]"
1616423566.120363,"[1.0, 62.0]","[0.6586914, 0.53515625]"
1616423566.2157698,"[1.0, 62.0]","[0.6538086, 0.55810547]"
1616423566.315245,"[1.0, 62.0]","[0.65625, 0.57128906]"
1616423566.40605,"[1.0, 62.0]","[0.67285156, 0.6308594]"
1616423566.515434,"[1.0, 62.0]","[0.70458984, 0.62402344]"
1616423566.6205635,"[1.0, 62.0]","[0.69873047, 0.5004883]"
1616423566.7162685,"[1.0, 62.0, 62.0]","[0.68408203, 0.4338379, 0.41479492]"
1616423566.8064604,"[1.0, 62.0]","[0.7368164, 0.42456055]"
1616423566.907748,"[1.0, 62.0]","[0.80322266, 0.3034668]"
1616423567.0080285,[1.0],[0.7133789]
1616423567.091917,[1.0],[0.7475586]
1616423567.1806855,"[1.0, 73.0]","[0.63916016, 0.30615234]"
1616423567.2715633,"[1.0, 73.0]","[0.63134766, 0.30566406]"
1616423567.358797,"[1.0, 84.0]","[0.67578125, 0.3330078]"
1616423567.4595137,[1.0],[0.69970703]
1616423567.5559351,[1.0],[0.6381836]
1616423567.6533632,[1.0],[0.4975586]
1616423567.7525606,"[1.0, 84.0]","[0.53466797, 0.40576172]"
1616423567.849737,[1.0],[0.5683594]
1616423567.944056,"[1.0, 1.0, 1.0]","[0.5029297, 0.31323242, 0.30517578]"
1616423568.0431504,"[1.0, 1.0]","[0.7104492, 0.38500977]"
1616423568.1388385,"[1.0, 73.0]","[0.77734375, 0.36938477]"
1616423568.2307572,"[1.0, 1.0, 73.0]","[0.40307617, 0.39868164, 0.34326172]"
1616423568.3248692,[1.0],[0.640625]
1616423568.4170876,"[1.0, 1.0]","[0.44067383, 0.37646484]"
1616423568.5096,[1.0],[0.8330078]
1616423568.5986037,[1.0],[0.94921875]
1616423568.6865401,[1.0],[0.9506836]
1616423568.7795799,[1.0],[0.91748047]
1616423568.8815024,"[1.0, 1.0]","[0.8935547, 0.37597656]"
1616423568.9744494,"[1.0, 1.0]","[0.90234375, 0.64697266]"
1616423569.0744228,"[1.0, 1.0]","[0.9140625, 0.6323242]"
1616423569.1816194,[1.0],[0.90234375]
1616423569.2818043,[1.0],[0.92333984]
1616423569.3846533,[1.0],[0.8535156]
1616423569.475115,"[1.0, 73.0]","[0.8178711, 0.74853516]"
1616423569.5717077,[1.0],[0.7416992]
1616423569.6812816,"[1.0, 1.0, 1.0]","[0.62158203, 0.42163086, 0.31518555]"
1616423569.7780716,"[1.0, 73.0]","[0.66845703, 0.6010742]"
1616423569.871415,"[1.0, 73.0]","[0.6738281, 0.7368164]"
1616423569.97283,[1.0],[0.7734375]
1616423570.0744975,"[1.0, 73.0]","[0.8774414, 0.84472656]"
1616423570.1772795,"[1.0, 73.0]","[0.8408203, 0.94189453]"
1616423570.269947,"[1.0, 73.0]","[0.7050781, 0.88720703]"
1616423570.3731306,"[1.0, 46.0, 73.0]","[0.8144531, 0.3046875, 0.9580078]"
1616423570.4741833,"[1.0, 73.0]","[0.72265625, 0.96972656]"
1616423570.569043,"[1.0, 1.0, 1.0, 73.0]","[0.72509766, 0.3786621, 0.31323242, 0.93847656]"
1616423570.6722233,"[1.0, 1.0, 73.0]","[0.7402344, 0.5498047, 0.93359375]"
1616423570.7695181,"[1.0, 1.0, 73.0]","[0.8144531, 0.6845703, 0.9003906]"
1616423570.8662136,"[1.0, 1.0, 73.0]","[0.70214844, 0.6982422, 0.5576172]"
1616423570.9792771,"[1.0, 1.0]","[0.81640625, 0.6977539]"
1616423571.0807214,"[1.0, 1.0]","[0.83447266, 0.6879883]"
1616423571.1718044,"[1.0, 1.0]","[0.7963867, 0.5620117]"
1616423571.2658763,"[1.0, 1.0]","[0.7060547, 0.4309082]"
1616423571.366126,"[1.0, 1.0]","[0.7270508, 0.4453125]"
1616423571.4564679,"[1.0, 1.0, 73.0]","[0.70410156, 0.48291016, 0.7866211]"
1616423571.5496693,"[1.0, 1.0, 73.0]","[0.72265625, 0.49145508, 0.8105469]"
1616423571.6409564,"[1.0, 1.0, 73.0]","[0.75634766, 0.51416016, 0.78759766]"
1616423571.7350962,"[1.0, 1.0, 73.0]","[0.7729492, 0.55126953, 0.7182617]"
1616423571.8352387,"[1.0, 1.0, 73.0]","[0.73291016, 0.55908203, 0.50146484]"
1616423571.9388103,"[1.0, 1.0, 73.0]","[0.7470703, 0.6323242, 0.484375]"
1616423572.0401943,"[1.0, 1.0]","[0.5878906, 0.54248047]"
1616423572.126666,"[1.0, 1.0]","[0.6196289, 0.5761719]"
1616423572.2245476,"[1.0, 1.0, 1.0]","[0.69873047, 0.5419922, 0.38208008]"
1616423572.319219,"[1.0, 1.0, 62.0]","[0.6660156, 0.66308594, 0.3046875]"
1616423572.4182234,"[1.0, 1.0]","[0.70214844, 0.6743164]"
1616423572.529999,"[1.0, 1.0, 62.0, 73.0]","[0.6855469, 0.5991211, 0.3034668, 0.9716797]"
1616423572.6212025,"[1.0, 1.0, 62.0, 73.0]","[0.6748047, 0.6616211, 0.30517578, 0.9667969]"
1616423572.7160683,"[1.0, 1.0, 1.0, 73.0]","[0.6645508, 0.63916016, 0.33129883, 0.88964844]"
1616423572.8074117,"[1.0, 1.0, 73.0]","[0.7495117, 0.45141602, 0.93115234]"
1616423572.906727,"[1.0, 1.0, 73.0]","[0.74365234, 0.3713379, 0.9526367]"
1616423573.0038464,"[1.0, 73.0]","[0.73876953, 0.96875]"
1616423573.094408,"[1.0, 1.0, 73.0]","[0.8100586, 0.3256836, 0.9453125]"
1616423573.1836057,"[1.0, 62.0]","[0.8076172, 0.78271484]"
1616423573.2700224,"[1.0, 62.0]","[0.7866211, 0.6513672]"
1616423573.3653097,"[1.0, 62.0]","[0.73828125, 0.73291016]"
1616423573.4635298,"[1.0, 62.0, 73.0]","[0.68896484, 0.34033203, 0.734375]"
1616423573.5501592,"[1.0, 62.0, 73.0]","[0.5859375, 0.5410156, 0.47314453]"
1616423573.6646683,"[1.0, 62.0, 73.0]","[0.61621094, 0.39501953, 0.5727539]"
1616423573.754257,"[1.0, 1.0, 1.0, 73.0]","[0.640625, 0.43603516, 0.41088867, 0.93408203]"
1616423573.8587208,"[1.0, 1.0, 1.0, 73.0]","[0.5390625, 0.4741211, 0.328125, 0.93359375]"
1616423573.9535081,"[1.0, 1.0, 1.0, 1.0, 73.0]","[0.6928711, 0.5097656, 0.4165039, 0.3083496, 0.8588867]"
1616423574.0449982,"[1.0, 1.0, 1.0, 73.0]","[0.60839844, 0.60009766, 0.44262695, 0.88964844]"
1616423574.1441422,"[1.0, 1.0, 1.0, 1.0, 73.0]","[0.6591797, 0.52978516, 0.39746094, 0.31323242, 0.92333984]"
1616423574.2400398,"[1.0, 1.0, 1.0, 73.0]","[0.6298828, 0.6064453, 0.35131836, 0.94189453]"
1616423574.3476439,"[1.0, 1.0, 1.0, 73.0]","[0.66845703, 0.5708008, 0.34448242, 0.9707031]"
1616423574.4406486,"[1.0, 1.0, 1.0, 73.0]","[0.6557617, 0.5683594, 0.3413086, 0.96972656]"
1616423574.531976,"[1.0, 1.0, 1.0, 73.0]","[0.61083984, 0.57421875, 0.3359375, 0.9707031]"
1616423574.6267757,"[1.0, 1.0, 1.0, 73.0]","[0.62646484, 0.5517578, 0.37329102, 0.97509766]"
1616423574.7410688,"[1.0, 1.0, 1.0, 1.0, 73.0]","[0.4189453, 0.39697266, 0.3786621, 0.36157227, 0.97509766]"
1616423574.8366058,"[1.0, 1.0, 1.0, 73.0]","[0.58691406, 0.5078125, 0.41064453, 0.9770508]"
1616423574.9348366,"[1.0, 1.0, 1.0, 73.0]","[0.65478516, 0.52197266, 0.36083984, 0.94921875]"
1616423575.038593,"[1.0, 1.0, 1.0, 73.0]","[0.67041016, 0.54541016, 0.41552734, 0.9375]"
1616423575.1395593,"[1.0, 1.0, 1.0, 1.0, 73.0]","[0.6176758, 0.46972656, 0.43237305, 0.33691406, 0.9760742]"
1616423575.2326891,"[1.0, 1.0, 1.0, 73.0]","[0.6323242, 0.4345703, 0.42871094, 0.95947266]"
1616423575.3282971,"[1.0, 1.0, 73.0]","[0.78271484, 0.41992188, 0.8041992]"
1616423575.4299622,"[1.0, 1.0, 73.0]","[0.58691406, 0.3947754, 0.8720703]"
1616423575.5408998,"[1.0, 1.0, 73.0]","[0.56396484, 0.3786621, 0.8408203]"
1616423575.644206,"[1.0, 1.0, 73.0]","[0.6899414, 0.5083008, 0.8095703]"
1616423575.7456665,"[1.0, 1.0]","[0.7529297, 0.45385742]"
1616423575.8459053,"[1.0, 1.0]","[0.7939453, 0.4724121]"
1616423575.9335666,"[1.0, 1.0]","[0.7397461, 0.45263672]"
1616423576.0322878,"[1.0, 1.0]","[0.7495117, 0.51464844]"
1616423576.118593,"[1.0, 1.0]","[0.78759766, 0.3564453]"
1616423576.206975,[1.0],[0.84277344]
1616423576.299232,[1.0],[0.7709961]
1616423576.3916173,[1.0],[0.66259766]
1616423576.4796183,"[1.0, 62.0]","[0.64160156, 0.41357422]"
1616423576.5781727,"[1.0, 62.0]","[0.609375, 0.52685547]"
1616423576.6753604,"[1.0, 62.0]","[0.6616211, 0.42163086]"
1616423576.7795904,"[1.0, 62.0]","[0.6699219, 0.6748047]"
1616423576.8729508,"[1.0, 62.0]","[0.609375, 0.7260742]"
1616423576.9673004,"[1.0, 62.0]","[0.5996094, 0.6953125]"
1616423577.0733728,"[1.0, 62.0]","[0.63134766, 0.6191406]"
1616423577.166653,"[1.0, 62.0]","[0.640625, 0.58935547]"
1616423577.2745154,"[1.0, 62.0]","[0.6586914, 0.56152344]"
