11:19:03,268.2443571983815,90.8213885926123,212.23705457914207
11:19:04,239.17873060596915,145.32358895403573,341.4831531220972
11:19:04,239.87465844232858,141.45683608702785,338.6586654697964
11:19:04,244.05511205822688,135.49179718794593,337.0948367888107
11:19:05,197.43279249908434,247.76122664612745,205.50059966342863
11:19:05,235.22900828735953,151.574007756909,342.2661566074591
11:19:05,199.90153845485946,241.9364711284132,213.65851640925507
11:19:05,201.80140948635182,150.89283098033738,211.54804713716806
11:19:06,202.95117042507434,151.82140989004085,214.2217446155915
11:19:06,203.19859051364818,152.04903097210985,214.23979342785293
11:19:06,203.02549200852803,153.434948822922,214.1228217855723
11:19:07,202.80737773879983,152.38697217691552,213.9732322887836
11:19:07,198.9847954698498,244.22320874832445,208.9970538350556
11:19:07,199.5273887744065,245.33987122421598,202.31428664606315
11:19:08,197.68956973476574,249.31077422620353,200.97057473722765
11:19:08,196.57903893054254,253.03686968243926,166.6961743266635
11:19:08,197.006422469252,255.35314697043407,202.38862361378898
11:19:08,197.1291264698398,257.10404742952386,200.20781693266875
11:19:09,197.20149821809417,254.95748061626983,200.27003297049566
11:19:09,198.77049860018857,255.07752085613757,201.70765772606535
11:19:09,198.54290117659988,253.94736782093258,202.40077883609712
11:19:10,199.53930899498738,253.77099514291478,203.2514549590295
11:19:10,200.16983247308133,254.33666177878428,204.24723480937507
11:19:10,199.3995245932146,254.80475147318012,202.9412397427826
11:19:10,199.50500418619632,253.72341831066177,202.9195060489265
11:19:11,199.415803161398,254.55827661842048,202.82484169780398
11:19:11,199.57768353209278,254.43959216323702,203.24886702585138
11:19:11,200.29527977304872,256.6497682311413,202.54132760840656
11:19:12,201.16253754260998,252.77184697750437,200.0349296621745
11:19:12,201.49779503336364,253.61294527524365,198.17506482750446
11:19:12,199.40232783821813,300.88846645778375,199.5446278204547
11:19:12,196.58914161509824,300.9637565320735,199.7404224512843
11:19:13,202.6082068270307,291.18706208326415,201.72816657532027
11:19:13,190.1407931461128,247.39402157120128,204.92720029199916
11:19:13,190.6007504580626,248.19859051364818,203.76970917274954
11:19:14,192.07356650428176,251.3941122823966,203.61391647706913
11:19:14,191.94142351038275,253.67124798947668,205.9114144679896
11:19:14,193.47818534115487,252.94303442338293,205.58820190311158
11:19:15,193.60452886463207,251.15328161692958,204.53813570969947
11:19:15,187.98011374516852,248.42672469320917,203.66802322537566
11:19:15,190.61965527615513,250.15665794288225,204.57202478225398
11:19:16,191.13449066766717,242.6738177838401,204.9950708993197
11:19:16,192.66705992500786,244.66315409860152,205.07002292111198
